datetime,portfolio_value,cash,positions,return
2024-01-29 09:30:00-05:00,95405.2074584961,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",0.0
2024-01-29 09:30:00-05:00,95405.2074584961,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",0.0
2024-01-30 09:30:00-05:00,94652.43103027344,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",-0.007890307544796582
2024-01-31 09:30:00-05:00,95168.4716796875,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",0.005451953465928527
2024-02-01 09:30:00-05:00,96229.80908203125,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",0.011152195507730056
2024-02-02 09:30:00-05:00,94894.49200439453,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",-0.013876335102134818
2024-02-03 09:30:00-05:00,94894.49200439453,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",0.0
2024-02-03 09:29:00-05:00,94894.49200439453,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",0.0
2024-02-05 08:30:00-05:00,93817.18713378906,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",-0.011352659652317687
2024-02-05 09:30:00-05:00,93817.18713378906,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",0.0
2024-02-05 09:30:00-05:00,93817.18713378906,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",0.0
2024-02-06 09:30:00-05:00,93865.07330322266,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",0.0005104200082794996
2024-02-07 09:30:00-05:00,93128.24810791016,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",-0.007849833483134394
2024-02-08 09:30:00-05:00,92646.78875732422,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",-0.0051698529755231926
2024-02-09 09:30:00-05:00,92449.95135498047,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",-0.0021246003772384947
2024-02-10 09:30:00-05:00,92449.95135498047,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",0.0
2024-02-10 09:29:00-05:00,92449.95135498047,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",0.0
2024-02-12 08:30:00-05:00,91830.16680908203,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",-0.0067040007789581635
2024-02-12 09:30:00-05:00,91830.16680908203,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",0.0
2024-02-12 09:30:00-05:00,91830.16680908203,225141.39038085938,"[{'asset': USD, 'quantity': 225141.39038085938}, {'asset': SPY, 'quantity': -266.0}]",0.0
2024-02-13 09:30:00-05:00,90336.1635131836,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.01626919941248195
2024-02-14 09:30:00-05:00,90844.66571044922,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.005628999256664491
2024-02-15 09:30:00-05:00,91407.16571044922,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.006191888049793315
2024-02-16 09:30:00-05:00,91949.41653442383,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.005932257277206254
2024-02-17 09:30:00-05:00,91949.41653442383,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-02-17 09:29:00-05:00,91949.41653442383,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-02-20 08:30:00-05:00,91053.9140625,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.009739077263079432
2024-02-20 09:30:00-05:00,91053.9140625,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-02-20 09:30:00-05:00,91053.9140625,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-02-21 09:30:00-05:00,90536.41680908203,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.005683415795423752
2024-02-22 09:30:00-05:00,92469.16598510742,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.021347754242373673
2024-02-23 09:30:00-05:00,93652.66131591797,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.012798810481335465
2024-02-24 09:30:00-05:00,93652.66131591797,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-02-24 09:29:00-05:00,93652.66131591797,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-02-26 08:30:00-05:00,93434.41104125977,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.002330422559183698
2024-02-26 09:30:00-05:00,93434.41104125977,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-02-26 09:30:00-05:00,93434.41104125977,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-02-27 09:30:00-05:00,93074.41653442383,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.003852911393394054
2024-02-28 09:30:00-05:00,92766.16076660156,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.003311928017386556
2024-02-29 09:30:00-05:00,93382.66543579102,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.006645792647823168
2024-03-01 09:30:00-05:00,93587.41625976562,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0021925999115477435
2024-03-02 09:30:00-05:00,93587.41625976562,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-03-02 09:29:00-05:00,93587.41625976562,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-03-04 08:30:00-05:00,94273.67037963867,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.007332760613544931
2024-03-04 09:30:00-05:00,94273.67037963867,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-03-04 09:30:00-05:00,94273.67037963867,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-03-05 09:30:00-05:00,93870.91159057617,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.004272229854216936
2024-03-06 09:30:00-05:00,93940.66104125977,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.000743035829755323
2024-03-07 09:30:00-05:00,94523.41708374023,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0062034483898778525
2024-03-08 09:30:00-05:00,95045.41873168945,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.00552245849815991
2024-03-09 09:30:00-05:00,95045.41873168945,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-03-09 09:29:00-05:00,95045.41873168945,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-03-11 08:30:00-04:00,93924.91625976562,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.011789126576284281
2024-03-11 09:30:00-04:00,93924.91625976562,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-03-11 09:30:00-04:00,93924.91625976562,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-03-12 09:30:00-04:00,94593.16653442383,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.007114728458314845
2024-03-13 09:30:00-04:00,95416.66049194336,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.008705638976784336
2024-03-14 09:30:00-04:00,95385.15719604492,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.00033016556789988716
2024-03-15 09:30:00-04:00,93864.16186523438,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.015945828213968838
2024-03-16 09:30:00-04:00,93864.16186523438,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-03-16 09:29:00-04:00,93864.16186523438,-20933.086212158203,"[{'asset': USD, 'quantity': -20933.086212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-03-18 08:30:00-04:00,95075.7887878418,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.012908301725924165
2024-03-18 09:30:00-04:00,95075.7887878418,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-03-18 09:30:00-04:00,95075.7887878418,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-03-19 09:30:00-04:00,94659.54428100586,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.0043780284354492105
2024-03-20 09:30:00-04:00,95474.04318237305,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.008604509007029026
2024-03-21 09:30:00-04:00,97188.54208374023,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.017957748977826204
2024-03-22 09:30:00-04:00,96900.53549194336,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.002963380102447899
2024-03-23 09:30:00-04:00,96900.53549194336,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-03-23 09:29:00-04:00,96900.53549194336,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-03-25 08:30:00-04:00,96380.78604125977,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.005363741779598419
2024-03-25 09:30:00-04:00,96380.78604125977,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-03-25 09:30:00-04:00,96380.78604125977,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-03-26 09:30:00-04:00,96702.53439331055,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.003338303880537463
2024-03-27 09:30:00-04:00,96810.54373168945,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0011169235538295297
2024-03-28 09:30:00-04:00,97148.04373168945,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0034861905221335032
2024-03-29 09:30:00-04:00,97148.04373168945,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-03-29 09:29:00-04:00,97148.04373168945,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-04-01 08:30:00-04:00,97287.54263305664,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0014359414354494504
2024-04-01 09:30:00-04:00,97287.54263305664,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-04-01 09:30:00-04:00,97287.54263305664,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-04-02 09:30:00-04:00,96029.78659057617,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.012928233239731357
2024-04-03 09:30:00-04:00,95912.78219604492,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.0012184177293874665
2024-04-04 09:30:00-04:00,97217.79318237305,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.01360622595287353
2024-04-05 09:30:00-04:00,95179.29373168945,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.02096837815336461
2024-04-06 09:30:00-04:00,95179.29373168945,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-04-06 09:29:00-04:00,95179.29373168945,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-04-08 08:30:00-04:00,96234.54428100586,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.011086976042196328
2024-04-08 09:30:00-04:00,96234.54428100586,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-04-08 09:30:00-04:00,96234.54428100586,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
